time,step,valid_time,temp_c
2025-08-04 00:00:00,0 days 00:00:00,2025-08-04 00:00:00,18.199432
2025-08-04 00:00:00,0 days 06:00:00,2025-08-04 06:00:00,16.698364
2025-08-04 00:00:00,0 days 12:00:00,2025-08-04 12:00:00,20.848297
2025-08-04 00:00:00,0 days 18:00:00,2025-08-04 18:00:00,20.776978
2025-08-04 00:00:00,1 days 00:00:00,2025-08-05 00:00:00,14.686493
2025-08-04 00:00:00,1 days 06:00:00,2025-08-05 06:00:00,13.073883
2025-08-04 00:00:00,1 days 12:00:00,2025-08-05 12:00:00,20.765778
2025-08-04 00:00:00,1 days 18:00:00,2025-08-05 18:00:00,21.106415
2025-08-04 00:00:00,2 days 00:00:00,2025-08-06 00:00:00,12.185028
2025-08-04 00:00:00,2 days 06:00:00,2025-08-06 06:00:00,11.2883
2025-08-04 00:00:00,2 days 12:00:00,2025-08-06 12:00:00,22.794037
2025-08-04 00:00:00,2 days 18:00:00,2025-08-06 18:00:00,20.896027
2025-08-04 00:00:00,3 days 00:00:00,2025-08-07 00:00:00,15.452606
2025-08-04 00:00:00,3 days 06:00:00,2025-08-07 06:00:00,14.915131
2025-08-04 00:00:00,3 days 12:00:00,2025-08-07 12:00:00,22.502472
2025-08-04 00:00:00,3 days 18:00:00,2025-08-07 18:00:00,21.9068
2025-08-04 00:00:00,4 days 00:00:00,2025-08-08 00:00:00,16.296112
2025-08-04 00:00:00,4 days 06:00:00,2025-08-08 06:00:00,14.269104
2025-08-04 00:00:00,4 days 12:00:00,2025-08-08 12:00:00,23.700165
2025-08-04 00:00:00,4 days 18:00:00,2025-08-08 18:00:00,23.453552
2025-08-04 00:00:00,5 days 00:00:00,2025-08-09 00:00:00,15.001068
2025-08-04 00:00:00,5 days 06:00:00,2025-08-09 06:00:00,13.490387
2025-08-04 00:00:00,5 days 12:00:00,2025-08-09 12:00:00,23.917633
2025-08-04 00:00:00,5 days 18:00:00,2025-08-09 18:00:00,24.921661
2025-08-04 00:00:00,6 days 00:00:00,2025-08-10 00:00:00,14.714325
2025-08-04 00:00:00,6 days 06:00:00,2025-08-10 06:00:00,13.949219
2025-08-04 00:00:00,6 days 12:00:00,2025-08-10 12:00:00,27.71341
2025-08-04 00:00:00,6 days 18:00:00,2025-08-10 18:00:00,27.22348
2025-08-04 00:00:00,7 days 00:00:00,2025-08-11 00:00:00,16.172516
2025-08-04 00:00:00,7 days 06:00:00,2025-08-11 06:00:00,15.825623
2025-08-04 00:00:00,7 days 12:00:00,2025-08-11 12:00:00,30.740814
2025-08-04 00:00:00,7 days 18:00:00,2025-08-11 18:00:00,28.937195
2025-08-04 00:00:00,8 days 00:00:00,2025-08-12 00:00:00,18.590576
2025-08-04 00:00:00,8 days 06:00:00,2025-08-12 06:00:00,18.429382
2025-08-04 00:00:00,8 days 12:00:00,2025-08-12 12:00:00,28.837921
2025-08-04 00:00:00,8 days 18:00:00,2025-08-12 18:00:00,26.303894
2025-08-04 00:00:00,9 days 00:00:00,2025-08-13 00:00:00,18.849792
2025-08-04 00:00:00,9 days 06:00:00,2025-08-13 06:00:00,17.87851
2025-08-04 00:00:00,9 days 12:00:00,2025-08-13 12:00:00,24.396973
2025-08-04 00:00:00,9 days 18:00:00,2025-08-13 18:00:00,23.769531
2025-08-04 00:00:00,10 days 00:00:00,2025-08-14 00:00:00,17.197113
2025-08-04 00:00:00,10 days 06:00:00,2025-08-14 06:00:00,16.682556
2025-08-04 00:00:00,10 days 12:00:00,2025-08-14 12:00:00,25.334991
2025-08-04 00:00:00,10 days 18:00:00,2025-08-14 18:00:00,24.828705
