time,step,valid_time,temp_c
2025-07-30 00:00:00,0 days 00:00:00,2025-07-30 00:00:00,16.555603
2025-07-30 00:00:00,0 days 06:00:00,2025-07-30 06:00:00,16.213562
2025-07-30 00:00:00,0 days 12:00:00,2025-07-30 12:00:00,22.191406
2025-07-30 00:00:00,0 days 18:00:00,2025-07-30 18:00:00,23.588226
2025-07-30 00:00:00,1 days 00:00:00,2025-07-31 00:00:00,17.980133
2025-07-30 00:00:00,1 days 06:00:00,2025-07-31 06:00:00,17.347137
2025-07-30 00:00:00,1 days 12:00:00,2025-07-31 12:00:00,21.139374
2025-07-30 00:00:00,1 days 18:00:00,2025-07-31 18:00:00,20.471527
2025-07-30 00:00:00,2 days 00:00:00,2025-08-01 00:00:00,16.023407
2025-07-30 00:00:00,2 days 06:00:00,2025-08-01 06:00:00,14.574799
2025-07-30 00:00:00,2 days 12:00:00,2025-08-01 12:00:00,19.7565
2025-07-30 00:00:00,2 days 18:00:00,2025-08-01 18:00:00,19.593231
2025-07-30 00:00:00,3 days 00:00:00,2025-08-02 00:00:00,14.334747
2025-07-30 00:00:00,3 days 06:00:00,2025-08-02 06:00:00,13.192535
2025-07-30 00:00:00,3 days 12:00:00,2025-08-02 12:00:00,21.368683
2025-07-30 00:00:00,3 days 18:00:00,2025-08-02 18:00:00,22.710785
2025-07-30 00:00:00,4 days 00:00:00,2025-08-03 00:00:00,16.810883
2025-07-30 00:00:00,4 days 06:00:00,2025-08-03 06:00:00,16.71286
2025-07-30 00:00:00,4 days 12:00:00,2025-08-03 12:00:00,24.453644
2025-07-30 00:00:00,4 days 18:00:00,2025-08-03 18:00:00,24.335938
2025-07-30 00:00:00,5 days 00:00:00,2025-08-04 00:00:00,19.466705
2025-07-30 00:00:00,5 days 06:00:00,2025-08-04 06:00:00,18.300446
2025-07-30 00:00:00,5 days 12:00:00,2025-08-04 12:00:00,24.264313
2025-07-30 00:00:00,5 days 18:00:00,2025-08-04 18:00:00,23.639618
2025-07-30 00:00:00,6 days 00:00:00,2025-08-05 00:00:00,19.249542
2025-07-30 00:00:00,6 days 06:00:00,2025-08-05 06:00:00,15.317047
2025-07-30 00:00:00,6 days 12:00:00,2025-08-05 12:00:00,22.238098
2025-07-30 00:00:00,6 days 18:00:00,2025-08-05 18:00:00,22.907104
2025-07-30 00:00:00,7 days 00:00:00,2025-08-06 00:00:00,14.039703
2025-07-30 00:00:00,7 days 06:00:00,2025-08-06 06:00:00,14.300079
2025-07-30 00:00:00,7 days 12:00:00,2025-08-06 12:00:00,24.31192
2025-07-30 00:00:00,7 days 18:00:00,2025-08-06 18:00:00,22.56192
2025-07-30 00:00:00,8 days 00:00:00,2025-08-07 00:00:00,16.455963
2025-07-30 00:00:00,8 days 06:00:00,2025-08-07 06:00:00,16.516266
2025-07-30 00:00:00,8 days 12:00:00,2025-08-07 12:00:00,28.757233
2025-07-30 00:00:00,8 days 18:00:00,2025-08-07 18:00:00,28.228546
2025-07-30 00:00:00,9 days 00:00:00,2025-08-08 00:00:00,20.529816
2025-07-30 00:00:00,9 days 06:00:00,2025-08-08 06:00:00,18.349518
2025-07-30 00:00:00,9 days 12:00:00,2025-08-08 12:00:00,26.146057
2025-07-30 00:00:00,9 days 18:00:00,2025-08-08 18:00:00,25.661774
2025-07-30 00:00:00,10 days 00:00:00,2025-08-09 00:00:00,16.4982
2025-07-30 00:00:00,10 days 06:00:00,2025-08-09 06:00:00,15.940338
2025-07-30 00:00:00,10 days 12:00:00,2025-08-09 12:00:00,27.136108
2025-07-30 00:00:00,10 days 18:00:00,2025-08-09 18:00:00,26.383636
2025-07-30 00:00:00,11 days 00:00:00,2025-08-10 00:00:00,16.274078
2025-07-30 00:00:00,11 days 06:00:00,2025-08-10 06:00:00,16.134827
2025-07-30 00:00:00,11 days 12:00:00,2025-08-10 12:00:00,29.226044
2025-07-30 00:00:00,11 days 18:00:00,2025-08-10 18:00:00,27.02887
2025-07-30 00:00:00,12 days 00:00:00,2025-08-11 00:00:00,18.030487
2025-07-30 00:00:00,12 days 06:00:00,2025-08-11 06:00:00,17.894318
2025-07-30 00:00:00,12 days 12:00:00,2025-08-11 12:00:00,32.575867
2025-07-30 00:00:00,12 days 18:00:00,2025-08-11 18:00:00,31.3555
2025-07-30 00:00:00,13 days 00:00:00,2025-08-12 00:00:00,21.558075
