time,step,valid_time,temp_c
2025-07-20 00:00:00,0 days 00:00:00,2025-07-20 00:00:00,17.10617
2025-07-20 00:00:00,0 days 06:00:00,2025-07-20 06:00:00,17.805786
2025-07-20 00:00:00,0 days 12:00:00,2025-07-20 12:00:00,18.970978
2025-07-20 00:00:00,0 days 18:00:00,2025-07-20 18:00:00,19.49469
2025-07-20 00:00:00,1 days 00:00:00,2025-07-21 00:00:00,14.434113
2025-07-20 00:00:00,1 days 06:00:00,2025-07-21 06:00:00,14.980011
2025-07-20 00:00:00,1 days 12:00:00,2025-07-21 12:00:00,20.38565
2025-07-20 00:00:00,1 days 18:00:00,2025-07-21 18:00:00,20.588562
2025-07-20 00:00:00,2 days 00:00:00,2025-07-22 00:00:00,16.318207
2025-07-20 00:00:00,2 days 06:00:00,2025-07-22 06:00:00,16.69223
2025-07-20 00:00:00,2 days 12:00:00,2025-07-22 12:00:00,21.591187
2025-07-20 00:00:00,2 days 18:00:00,2025-07-22 18:00:00,20.927094
2025-07-20 00:00:00,3 days 00:00:00,2025-07-23 00:00:00,15.99527
2025-07-20 00:00:00,3 days 06:00:00,2025-07-23 06:00:00,15.41333
2025-07-20 00:00:00,3 days 12:00:00,2025-07-23 12:00:00,20.87616
2025-07-20 00:00:00,3 days 18:00:00,2025-07-23 18:00:00,19.418762
2025-07-20 00:00:00,4 days 00:00:00,2025-07-24 00:00:00,15.641815
2025-07-20 00:00:00,4 days 06:00:00,2025-07-24 06:00:00,15.217255
2025-07-20 00:00:00,4 days 12:00:00,2025-07-24 12:00:00,20.56839
2025-07-20 00:00:00,4 days 18:00:00,2025-07-24 18:00:00,21.061188
2025-07-20 00:00:00,5 days 00:00:00,2025-07-25 00:00:00,16.204071
2025-07-20 00:00:00,5 days 06:00:00,2025-07-25 06:00:00,15.723114
2025-07-20 00:00:00,5 days 12:00:00,2025-07-25 12:00:00,23.567413
2025-07-20 00:00:00,5 days 18:00:00,2025-07-25 18:00:00,23.94809
2025-07-20 00:00:00,6 days 00:00:00,2025-07-26 00:00:00,17.460968
2025-07-20 00:00:00,6 days 06:00:00,2025-07-26 06:00:00,16.904327
2025-07-20 00:00:00,6 days 12:00:00,2025-07-26 12:00:00,22.727783
2025-07-20 00:00:00,6 days 18:00:00,2025-07-26 18:00:00,22.95993
2025-07-20 00:00:00,7 days 00:00:00,2025-07-27 00:00:00,15.503754
2025-07-20 00:00:00,7 days 06:00:00,2025-07-27 06:00:00,14.419067
2025-07-20 00:00:00,7 days 12:00:00,2025-07-27 12:00:00,22.282227
2025-07-20 00:00:00,7 days 18:00:00,2025-07-27 18:00:00,23.191254
2025-07-20 00:00:00,8 days 00:00:00,2025-07-28 00:00:00,17.51242
2025-07-20 00:00:00,8 days 06:00:00,2025-07-28 06:00:00,16.749573
2025-07-20 00:00:00,8 days 12:00:00,2025-07-28 12:00:00,23.728302
2025-07-20 00:00:00,8 days 18:00:00,2025-07-28 18:00:00,23.97586
2025-07-20 00:00:00,9 days 00:00:00,2025-07-29 00:00:00,19.296356
2025-07-20 00:00:00,9 days 06:00:00,2025-07-29 06:00:00,18.411835
2025-07-20 00:00:00,9 days 12:00:00,2025-07-29 12:00:00,23.75058
2025-07-20 00:00:00,9 days 18:00:00,2025-07-29 18:00:00,24.217987
2025-07-20 00:00:00,10 days 00:00:00,2025-07-30 00:00:00,19.40561
2025-07-20 00:00:00,10 days 06:00:00,2025-07-30 06:00:00,18.726593
2025-07-20 00:00:00,10 days 12:00:00,2025-07-30 12:00:00,23.853302
2025-07-20 00:00:00,10 days 18:00:00,2025-07-30 18:00:00,23.586578
2025-07-20 00:00:00,11 days 00:00:00,2025-07-31 00:00:00,18.61728
2025-07-20 00:00:00,11 days 06:00:00,2025-07-31 06:00:00,16.707916
2025-07-20 00:00:00,11 days 12:00:00,2025-07-31 12:00:00,21.27945
2025-07-20 00:00:00,11 days 18:00:00,2025-07-31 18:00:00,21.040619
2025-07-20 00:00:00,12 days 00:00:00,2025-08-01 00:00:00,14.07489
2025-07-20 00:00:00,12 days 06:00:00,2025-08-01 06:00:00,12.994415
2025-07-20 00:00:00,12 days 12:00:00,2025-08-01 12:00:00,19.960999
2025-07-20 00:00:00,12 days 18:00:00,2025-08-01 18:00:00,18.869751
2025-07-20 00:00:00,13 days 00:00:00,2025-08-02 00:00:00,13.1901245
2025-07-20 00:00:00,13 days 06:00:00,2025-08-02 06:00:00,12.428192
2025-07-20 00:00:00,13 days 12:00:00,2025-08-02 12:00:00,19.914062
2025-07-20 00:00:00,13 days 18:00:00,2025-08-02 18:00:00,20.108124
2025-07-20 00:00:00,14 days 00:00:00,2025-08-03 00:00:00,15.029999
2025-07-20 00:00:00,14 days 06:00:00,2025-08-03 06:00:00,14.311127
2025-07-20 00:00:00,14 days 12:00:00,2025-08-03 12:00:00,18.877594
2025-07-20 00:00:00,14 days 18:00:00,2025-08-03 18:00:00,20.888336
2025-07-20 00:00:00,15 days 00:00:00,2025-08-04 00:00:00,17.825378
2025-07-20 06:00:00,0 days 00:00:00,2025-07-20 06:00:00,17.575409
2025-07-20 06:00:00,0 days 06:00:00,2025-07-20 12:00:00,18.68869
2025-07-20 06:00:00,0 days 12:00:00,2025-07-20 18:00:00,19.383453
2025-07-20 06:00:00,0 days 18:00:00,2025-07-21 00:00:00,14.54541
2025-07-20 06:00:00,1 days 00:00:00,2025-07-21 06:00:00,14.77597
2025-07-20 06:00:00,1 days 06:00:00,2025-07-21 12:00:00,21.025116
2025-07-20 06:00:00,1 days 12:00:00,2025-07-21 18:00:00,20.226288
2025-07-20 06:00:00,1 days 18:00:00,2025-07-22 00:00:00,16.16983
2025-07-20 06:00:00,2 days 00:00:00,2025-07-22 06:00:00,16.66922
2025-07-20 06:00:00,2 days 06:00:00,2025-07-22 12:00:00,21.35736
2025-07-20 06:00:00,2 days 12:00:00,2025-07-22 18:00:00,20.7706
2025-07-20 06:00:00,2 days 18:00:00,2025-07-23 00:00:00,15.948029
2025-07-20 06:00:00,3 days 00:00:00,2025-07-23 06:00:00,15.441925
2025-07-20 06:00:00,3 days 06:00:00,2025-07-23 12:00:00,21.35315
2025-07-20 06:00:00,3 days 12:00:00,2025-07-23 18:00:00,19.709015
