time,step,valid_time,temp_c
2025-08-21 00:00:00,0 days 00:00:00,2025-08-21 00:00:00,14.909271
2025-08-21 00:00:00,0 days 06:00:00,2025-08-21 06:00:00,14.190155
2025-08-21 00:00:00,0 days 12:00:00,2025-08-21 12:00:00,19.051605
2025-08-21 00:00:00,0 days 18:00:00,2025-08-21 18:00:00,18.129547
2025-08-21 00:00:00,1 days 00:00:00,2025-08-22 00:00:00,11.364685
2025-08-21 00:00:00,1 days 06:00:00,2025-08-22 06:00:00,9.5659485
2025-08-21 00:00:00,1 days 12:00:00,2025-08-22 12:00:00,20.502838
2025-08-21 00:00:00,1 days 18:00:00,2025-08-22 18:00:00,21.659088
2025-08-21 00:00:00,2 days 00:00:00,2025-08-23 00:00:00,15.483551
2025-08-21 00:00:00,2 days 06:00:00,2025-08-23 06:00:00,13.86618
2025-08-21 00:00:00,2 days 12:00:00,2025-08-23 12:00:00,20.07608
2025-08-21 00:00:00,2 days 18:00:00,2025-08-23 18:00:00,19.268463
2025-08-21 00:00:00,3 days 00:00:00,2025-08-24 00:00:00,13.941437
2025-08-21 00:00:00,3 days 06:00:00,2025-08-24 06:00:00,12.605316
2025-08-21 00:00:00,3 days 12:00:00,2025-08-24 12:00:00,21.757904
2025-08-21 00:00:00,3 days 18:00:00,2025-08-24 18:00:00,20.68631
2025-08-21 00:00:00,4 days 00:00:00,2025-08-25 00:00:00,13.005035
2025-08-21 00:00:00,4 days 06:00:00,2025-08-25 06:00:00,11.546661
2025-08-21 00:00:00,4 days 12:00:00,2025-08-25 12:00:00,24.12033
2025-08-21 00:00:00,4 days 18:00:00,2025-08-25 18:00:00,22.457916
2025-08-21 00:00:00,5 days 00:00:00,2025-08-26 00:00:00,14.235138
2025-08-21 00:00:00,5 days 06:00:00,2025-08-26 06:00:00,14.873444
2025-08-21 00:00:00,5 days 12:00:00,2025-08-26 12:00:00,25.457611
2025-08-21 00:00:00,5 days 18:00:00,2025-08-26 18:00:00,23.23581
2025-08-21 00:00:00,6 days 00:00:00,2025-08-27 00:00:00,16.274628
2025-08-21 00:00:00,6 days 06:00:00,2025-08-27 06:00:00,13.570465
2025-08-21 00:00:00,6 days 12:00:00,2025-08-27 12:00:00,21.966644
2025-08-21 00:00:00,6 days 18:00:00,2025-08-27 18:00:00,19.797699
2025-08-21 00:00:00,7 days 00:00:00,2025-08-28 00:00:00,15.088837
2025-08-21 00:00:00,7 days 06:00:00,2025-08-28 06:00:00,14.200073
2025-08-21 00:00:00,7 days 12:00:00,2025-08-28 12:00:00,20.52829
2025-08-21 00:00:00,7 days 18:00:00,2025-08-28 18:00:00,19.320648
2025-08-21 00:00:00,8 days 00:00:00,2025-08-29 00:00:00,13.778259
2025-08-21 00:00:00,8 days 06:00:00,2025-08-29 06:00:00,14.28598
2025-08-21 00:00:00,8 days 12:00:00,2025-08-29 12:00:00,16.386688
2025-08-21 00:00:00,8 days 18:00:00,2025-08-29 18:00:00,16.08316
2025-08-21 00:00:00,9 days 00:00:00,2025-08-30 00:00:00,14.695343
2025-08-21 00:00:00,9 days 06:00:00,2025-08-30 06:00:00,13.9704895
2025-08-21 00:00:00,9 days 12:00:00,2025-08-30 12:00:00,19.18695
2025-08-21 00:00:00,9 days 18:00:00,2025-08-30 18:00:00,18.17038
2025-08-21 00:00:00,10 days 00:00:00,2025-08-31 00:00:00,13.915192
2025-08-21 00:00:00,10 days 06:00:00,2025-08-31 06:00:00,12.854523
2025-08-21 00:00:00,10 days 12:00:00,2025-08-31 12:00:00,19.716095
2025-08-21 00:00:00,10 days 18:00:00,2025-08-31 18:00:00,17.857819
2025-08-21 00:00:00,11 days 00:00:00,2025-09-01 00:00:00,14.194397
2025-08-21 00:00:00,11 days 06:00:00,2025-09-01 06:00:00,12.770142
2025-08-21 00:00:00,11 days 12:00:00,2025-09-01 12:00:00,19.444244
2025-08-21 00:00:00,11 days 18:00:00,2025-09-01 18:00:00,18.577972
2025-08-21 00:00:00,12 days 00:00:00,2025-09-02 00:00:00,13.151611
2025-08-21 00:00:00,12 days 06:00:00,2025-09-02 06:00:00,11.954926
2025-08-21 00:00:00,12 days 12:00:00,2025-09-02 12:00:00,20.520477
2025-08-21 00:00:00,12 days 18:00:00,2025-09-02 18:00:00,18.59439
2025-08-21 00:00:00,13 days 00:00:00,2025-09-03 00:00:00,14.284515
2025-08-21 00:00:00,13 days 06:00:00,2025-09-03 06:00:00,14.9366455
2025-08-21 00:00:00,13 days 12:00:00,2025-09-03 12:00:00,18.587616
2025-08-21 00:00:00,13 days 18:00:00,2025-09-03 18:00:00,17.514313
2025-08-21 00:00:00,14 days 00:00:00,2025-09-04 00:00:00,14.145355
2025-08-21 00:00:00,14 days 06:00:00,2025-09-04 06:00:00,13.873444
2025-08-21 00:00:00,14 days 12:00:00,2025-09-04 12:00:00,16.745697
2025-08-21 00:00:00,14 days 18:00:00,2025-09-04 18:00:00,15.727509
2025-08-21 00:00:00,15 days 00:00:00,2025-09-05 00:00:00,12.254791
2025-08-21 06:00:00,0 days 00:00:00,2025-08-21 06:00:00,14.146576
2025-08-21 06:00:00,0 days 06:00:00,2025-08-21 12:00:00,19.045288
2025-08-21 06:00:00,0 days 12:00:00,2025-08-21 18:00:00,18.112305
2025-08-21 06:00:00,0 days 18:00:00,2025-08-22 00:00:00,11.447479
2025-08-21 06:00:00,1 days 00:00:00,2025-08-22 06:00:00,9.544281
2025-08-21 06:00:00,1 days 06:00:00,2025-08-22 12:00:00,20.504395
2025-08-21 06:00:00,1 days 12:00:00,2025-08-22 18:00:00,21.743744
2025-08-21 06:00:00,1 days 18:00:00,2025-08-23 00:00:00,15.41861
2025-08-21 06:00:00,2 days 00:00:00,2025-08-23 06:00:00,13.57309
2025-08-21 06:00:00,2 days 06:00:00,2025-08-23 12:00:00,20.240936
2025-08-21 06:00:00,2 days 12:00:00,2025-08-23 18:00:00,19.472626
2025-08-21 06:00:00,2 days 18:00:00,2025-08-24 00:00:00,13.846344
2025-08-21 06:00:00,3 days 00:00:00,2025-08-24 06:00:00,12.473633
2025-08-21 06:00:00,3 days 06:00:00,2025-08-24 12:00:00,22.191406
2025-08-21 06:00:00,3 days 12:00:00,2025-08-24 18:00:00,21.106415
2025-08-21 06:00:00,3 days 18:00:00,2025-08-25 00:00:00,14.154388
2025-08-21 06:00:00,4 days 00:00:00,2025-08-25 06:00:00,12.999725
2025-08-21 06:00:00,4 days 06:00:00,2025-08-25 12:00:00,24.761078
