time,step,valid_time,temp_c
2025-06-22 00:00:00,0 days 00:00:00,2025-06-22 00:00:00,25.045685
2025-06-22 00:00:00,0 days 06:00:00,2025-06-22 06:00:00,18.557892
2025-06-22 00:00:00,0 days 12:00:00,2025-06-22 12:00:00,25.228851
2025-06-22 00:00:00,0 days 18:00:00,2025-06-22 18:00:00,21.876862
2025-06-22 00:00:00,1 days 00:00:00,2025-06-23 00:00:00,17.478577
2025-06-22 00:00:00,1 days 06:00:00,2025-06-23 06:00:00,16.424835
2025-06-22 00:00:00,1 days 12:00:00,2025-06-23 12:00:00,21.4404
2025-06-22 00:00:00,1 days 18:00:00,2025-06-23 18:00:00,21.72049
2025-06-22 00:00:00,2 days 00:00:00,2025-06-24 00:00:00,14.802155
2025-06-22 00:00:00,2 days 06:00:00,2025-06-24 06:00:00,15.741974
2025-06-22 00:00:00,2 days 12:00:00,2025-06-24 12:00:00,23.03537
2025-06-22 00:00:00,2 days 18:00:00,2025-06-24 18:00:00,23.801971
2025-06-22 00:00:00,3 days 00:00:00,2025-06-25 00:00:00,17.746063
2025-06-22 00:00:00,3 days 06:00:00,2025-06-25 06:00:00,17.780151
2025-06-22 00:00:00,3 days 12:00:00,2025-06-25 12:00:00,25.868652
2025-06-22 00:00:00,3 days 18:00:00,2025-06-25 18:00:00,24.582184
2025-06-22 00:00:00,4 days 00:00:00,2025-06-26 00:00:00,18.68283
2025-06-22 00:00:00,4 days 06:00:00,2025-06-26 06:00:00,17.594574
2025-06-22 00:00:00,4 days 12:00:00,2025-06-26 12:00:00,22.954865
2025-06-22 00:00:00,4 days 18:00:00,2025-06-26 18:00:00,21.529572
2025-06-22 00:00:00,5 days 00:00:00,2025-06-27 00:00:00,15.094574
2025-06-22 00:00:00,5 days 06:00:00,2025-06-27 06:00:00,16.213013
2025-06-22 00:00:00,5 days 12:00:00,2025-06-27 12:00:00,23.765106
2025-06-22 00:00:00,5 days 18:00:00,2025-06-27 18:00:00,23.490204
2025-06-22 00:00:00,6 days 00:00:00,2025-06-28 00:00:00,18.240143
2025-06-22 00:00:00,6 days 06:00:00,2025-06-28 06:00:00,19.516327
2025-06-22 00:00:00,6 days 12:00:00,2025-06-28 12:00:00,24.937836
2025-06-22 00:00:00,6 days 18:00:00,2025-06-28 18:00:00,25.684723
2025-06-22 00:00:00,7 days 00:00:00,2025-06-29 00:00:00,18.527557
2025-06-22 00:00:00,7 days 06:00:00,2025-06-29 06:00:00,18.73642
2025-06-22 00:00:00,7 days 12:00:00,2025-06-29 12:00:00,28.121216
2025-06-22 00:00:00,7 days 18:00:00,2025-06-29 18:00:00,29.174988
2025-06-22 00:00:00,8 days 00:00:00,2025-06-30 00:00:00,19.267426
2025-06-22 00:00:00,8 days 06:00:00,2025-06-30 06:00:00,20.008667
2025-06-22 00:00:00,8 days 12:00:00,2025-06-30 12:00:00,31.334167
2025-06-22 00:00:00,8 days 18:00:00,2025-06-30 18:00:00,31.372833
2025-06-22 00:00:00,9 days 00:00:00,2025-07-01 00:00:00,20.428558
2025-06-22 00:00:00,9 days 06:00:00,2025-07-01 06:00:00,22.064331
2025-06-22 00:00:00,9 days 12:00:00,2025-07-01 12:00:00,32.837128
2025-06-22 00:00:00,9 days 18:00:00,2025-07-01 18:00:00,30.78946
2025-06-22 00:00:00,10 days 00:00:00,2025-07-02 00:00:00,21.894348
2025-06-22 00:00:00,10 days 06:00:00,2025-07-02 06:00:00,20.085419
2025-06-22 00:00:00,10 days 12:00:00,2025-07-02 12:00:00,24.278198
2025-06-22 00:00:00,10 days 18:00:00,2025-07-02 18:00:00,23.066254
2025-06-22 00:00:00,11 days 00:00:00,2025-07-03 00:00:00,15.08194
2025-06-22 00:00:00,11 days 06:00:00,2025-07-03 06:00:00,14.1163025
2025-06-22 00:00:00,11 days 12:00:00,2025-07-03 12:00:00,21.557556
2025-06-22 00:00:00,11 days 18:00:00,2025-07-03 18:00:00,22.199371
2025-06-22 00:00:00,12 days 00:00:00,2025-07-04 00:00:00,12.997559
2025-06-22 00:00:00,12 days 06:00:00,2025-07-04 06:00:00,14.094879
2025-06-22 00:00:00,12 days 12:00:00,2025-07-04 12:00:00,22.292328
2025-06-22 00:00:00,12 days 18:00:00,2025-07-04 18:00:00,19.892303
2025-06-22 00:00:00,13 days 00:00:00,2025-07-05 00:00:00,13.889679
2025-06-22 00:00:00,13 days 06:00:00,2025-07-05 06:00:00,15.600159
2025-06-22 00:00:00,13 days 12:00:00,2025-07-05 12:00:00,23.614716
2025-06-22 00:00:00,13 days 18:00:00,2025-07-05 18:00:00,21.457977
2025-06-22 00:00:00,14 days 00:00:00,2025-07-06 00:00:00,15.49295
2025-06-22 00:00:00,14 days 06:00:00,2025-07-06 06:00:00,17.19223
2025-06-22 00:00:00,14 days 12:00:00,2025-07-06 12:00:00,25.28238
2025-06-22 00:00:00,14 days 18:00:00,2025-07-06 18:00:00,24.496521
2025-06-22 00:00:00,15 days 00:00:00,2025-07-07 00:00:00,19.681519
2025-06-22 06:00:00,0 days 00:00:00,2025-06-22 06:00:00,17.740814
2025-06-22 06:00:00,0 days 06:00:00,2025-06-22 12:00:00,25.338348
2025-06-22 06:00:00,0 days 12:00:00,2025-06-22 18:00:00,21.426636
2025-06-22 06:00:00,0 days 18:00:00,2025-06-23 00:00:00,17.475098
2025-06-22 06:00:00,1 days 00:00:00,2025-06-23 06:00:00,16.253998
2025-06-22 06:00:00,1 days 06:00:00,2025-06-23 12:00:00,21.310638
2025-06-22 06:00:00,1 days 12:00:00,2025-06-23 18:00:00,21.776947
2025-06-22 06:00:00,1 days 18:00:00,2025-06-24 00:00:00,15.3628845
2025-06-22 06:00:00,2 days 00:00:00,2025-06-24 06:00:00,16.428925
2025-06-22 06:00:00,2 days 06:00:00,2025-06-24 12:00:00,23.609161
2025-06-22 06:00:00,2 days 12:00:00,2025-06-24 18:00:00,24.212738
