time,step,valid_time,temp_c
2025-06-04 00:00:00,0 days 00:00:00,2025-06-04 00:00:00,12.123444
2025-06-04 00:00:00,0 days 06:00:00,2025-06-04 06:00:00,11.757965
2025-06-04 00:00:00,0 days 12:00:00,2025-06-04 12:00:00,18.441498
2025-06-04 00:00:00,0 days 18:00:00,2025-06-04 18:00:00,17.26889
2025-06-04 00:00:00,1 days 00:00:00,2025-06-05 00:00:00,12.515442
2025-06-04 00:00:00,1 days 06:00:00,2025-06-05 06:00:00,12.543732
2025-06-04 00:00:00,1 days 12:00:00,2025-06-05 12:00:00,15.416687
2025-06-04 00:00:00,1 days 18:00:00,2025-06-05 18:00:00,15.965485
2025-06-04 00:00:00,2 days 00:00:00,2025-06-06 00:00:00,12.864349
2025-06-04 00:00:00,2 days 06:00:00,2025-06-06 06:00:00,12.616547
2025-06-04 00:00:00,2 days 12:00:00,2025-06-06 12:00:00,17.680206
2025-06-04 00:00:00,2 days 18:00:00,2025-06-06 18:00:00,16.268524
2025-06-04 00:00:00,3 days 00:00:00,2025-06-07 00:00:00,12.240082
2025-06-04 00:00:00,3 days 06:00:00,2025-06-07 06:00:00,12.597107
2025-06-04 00:00:00,3 days 12:00:00,2025-06-07 12:00:00,15.757904
2025-06-04 00:00:00,3 days 18:00:00,2025-06-07 18:00:00,15.314606
2025-06-04 00:00:00,4 days 00:00:00,2025-06-08 00:00:00,11.503387
2025-06-04 00:00:00,4 days 06:00:00,2025-06-08 06:00:00,11.38858
2025-06-04 00:00:00,4 days 12:00:00,2025-06-08 12:00:00,16.380402
2025-06-04 00:00:00,4 days 18:00:00,2025-06-08 18:00:00,17.084137
2025-06-04 00:00:00,5 days 00:00:00,2025-06-09 00:00:00,9.192963
2025-06-04 00:00:00,5 days 06:00:00,2025-06-09 06:00:00,10.366852
2025-06-04 00:00:00,5 days 12:00:00,2025-06-09 12:00:00,16.73108
2025-06-04 00:00:00,5 days 18:00:00,2025-06-09 18:00:00,16.02771
2025-06-04 00:00:00,6 days 00:00:00,2025-06-10 00:00:00,13.035889
2025-06-04 00:00:00,6 days 06:00:00,2025-06-10 06:00:00,14.071564
2025-06-04 00:00:00,6 days 12:00:00,2025-06-10 12:00:00,19.7034
2025-06-04 00:00:00,6 days 18:00:00,2025-06-10 18:00:00,20.10147
2025-06-04 00:00:00,7 days 00:00:00,2025-06-11 00:00:00,14.092682
2025-06-04 00:00:00,7 days 06:00:00,2025-06-11 06:00:00,14.9409485
2025-06-04 00:00:00,7 days 12:00:00,2025-06-11 12:00:00,24.673676
2025-06-04 00:00:00,7 days 18:00:00,2025-06-11 18:00:00,25.728943
2025-06-04 00:00:00,8 days 00:00:00,2025-06-12 00:00:00,19.295593
2025-06-04 00:00:00,8 days 06:00:00,2025-06-12 06:00:00,19.487213
2025-06-04 00:00:00,8 days 12:00:00,2025-06-12 12:00:00,24.095642
2025-06-04 00:00:00,8 days 18:00:00,2025-06-12 18:00:00,22.70868
2025-06-04 00:00:00,9 days 00:00:00,2025-06-13 00:00:00,16.731476
