time,step,valid_time,temp_c
2025-06-06 00:00:00,0 days 00:00:00,2025-06-06 00:00:00,12.528442
2025-06-06 00:00:00,0 days 06:00:00,2025-06-06 06:00:00,12.5815735
2025-06-06 00:00:00,0 days 12:00:00,2025-06-06 12:00:00,17.59848
2025-06-06 00:00:00,0 days 18:00:00,2025-06-06 18:00:00,17.228882
2025-06-06 00:00:00,1 days 00:00:00,2025-06-07 00:00:00,12.066925
2025-06-06 00:00:00,1 days 06:00:00,2025-06-07 06:00:00,11.850128
2025-06-06 00:00:00,1 days 12:00:00,2025-06-07 12:00:00,16.151459
2025-06-06 00:00:00,1 days 18:00:00,2025-06-07 18:00:00,14.292877
2025-06-06 00:00:00,2 days 00:00:00,2025-06-08 00:00:00,10.390167
2025-06-06 00:00:00,2 days 06:00:00,2025-06-08 06:00:00,10.559509
2025-06-06 00:00:00,2 days 12:00:00,2025-06-08 12:00:00,16.771332
2025-06-06 00:00:00,2 days 18:00:00,2025-06-08 18:00:00,16.566986
2025-06-06 00:00:00,3 days 00:00:00,2025-06-09 00:00:00,11.101776
2025-06-06 00:00:00,3 days 06:00:00,2025-06-09 06:00:00,11.592712
2025-06-06 00:00:00,3 days 12:00:00,2025-06-09 12:00:00,19.1716
2025-06-06 00:00:00,3 days 18:00:00,2025-06-09 18:00:00,18.76889
2025-06-06 00:00:00,4 days 00:00:00,2025-06-10 00:00:00,12.445282
2025-06-06 00:00:00,4 days 06:00:00,2025-06-10 06:00:00,13.279205
2025-06-06 00:00:00,4 days 12:00:00,2025-06-10 12:00:00,20.555573
2025-06-06 00:00:00,4 days 18:00:00,2025-06-10 18:00:00,21.378693
2025-06-06 00:00:00,5 days 00:00:00,2025-06-11 00:00:00,14.509308
2025-06-06 00:00:00,5 days 06:00:00,2025-06-11 06:00:00,15.864227
2025-06-06 00:00:00,5 days 12:00:00,2025-06-11 12:00:00,24.901947
2025-06-06 00:00:00,5 days 18:00:00,2025-06-11 18:00:00,24.247345
2025-06-06 00:00:00,6 days 00:00:00,2025-06-12 00:00:00,16.843262
2025-06-06 00:00:00,6 days 06:00:00,2025-06-12 06:00:00,19.258392
2025-06-06 00:00:00,6 days 12:00:00,2025-06-12 12:00:00,27.33545
2025-06-06 00:00:00,6 days 18:00:00,2025-06-12 18:00:00,24.844696
2025-06-06 00:00:00,7 days 00:00:00,2025-06-13 00:00:00,18.139862
2025-06-06 00:00:00,7 days 06:00:00,2025-06-13 06:00:00,17.777313
2025-06-06 00:00:00,7 days 12:00:00,2025-06-13 12:00:00,24.9039
2025-06-06 00:00:00,7 days 18:00:00,2025-06-13 18:00:00,24.559357
2025-06-06 00:00:00,8 days 00:00:00,2025-06-14 00:00:00,16.751068
2025-06-06 00:00:00,8 days 06:00:00,2025-06-14 06:00:00,17.780426
2025-06-06 00:00:00,8 days 12:00:00,2025-06-14 12:00:00,26.98471
2025-06-06 00:00:00,8 days 18:00:00,2025-06-14 18:00:00,27.396484
2025-06-06 00:00:00,9 days 00:00:00,2025-06-15 00:00:00,19.310394
2025-06-06 00:00:00,9 days 06:00:00,2025-06-15 06:00:00,18.807281
2025-06-06 00:00:00,9 days 12:00:00,2025-06-15 12:00:00,26.436005
2025-06-06 00:00:00,9 days 18:00:00,2025-06-15 18:00:00,24.671417
2025-06-06 00:00:00,10 days 00:00:00,2025-06-16 00:00:00,15.131012
2025-06-06 00:00:00,10 days 06:00:00,2025-06-16 06:00:00,15.400299
2025-06-06 00:00:00,10 days 12:00:00,2025-06-16 12:00:00,24.823425
2025-06-06 00:00:00,10 days 18:00:00,2025-06-16 18:00:00,24.102875
2025-06-06 00:00:00,11 days 00:00:00,2025-06-17 00:00:00,15.406097
2025-06-06 00:00:00,11 days 06:00:00,2025-06-17 06:00:00,16.473724
2025-06-06 00:00:00,11 days 12:00:00,2025-06-17 12:00:00,25.774384
2025-06-06 00:00:00,11 days 18:00:00,2025-06-17 18:00:00,24.174591
2025-06-06 00:00:00,12 days 00:00:00,2025-06-18 00:00:00,15.018646
2025-06-06 00:00:00,12 days 06:00:00,2025-06-18 06:00:00,15.2491455
2025-06-06 00:00:00,12 days 12:00:00,2025-06-18 12:00:00,26.594696
2025-06-06 00:00:00,12 days 18:00:00,2025-06-18 18:00:00,26.37564
2025-06-06 00:00:00,13 days 00:00:00,2025-06-19 00:00:00,15.058929
2025-06-06 00:00:00,13 days 06:00:00,2025-06-19 06:00:00,17.140778
2025-06-06 00:00:00,13 days 12:00:00,2025-06-19 12:00:00,30.488129
2025-06-06 00:00:00,13 days 18:00:00,2025-06-19 18:00:00,30.589355
2025-06-06 00:00:00,14 days 00:00:00,2025-06-20 00:00:00,19.030853
2025-06-06 00:00:00,14 days 06:00:00,2025-06-20 06:00:00,20.318268
2025-06-06 00:00:00,14 days 12:00:00,2025-06-20 12:00:00,28.299072
2025-06-06 00:00:00,14 days 18:00:00,2025-06-20 18:00:00,22.352875
2025-06-06 00:00:00,15 days 00:00:00,2025-06-21 00:00:00,14.975494
2025-06-06 06:00:00,0 days 00:00:00,2025-06-06 06:00:00,12.110046
2025-06-06 06:00:00,0 days 06:00:00,2025-06-06 12:00:00,17.618622
2025-06-06 06:00:00,0 days 12:00:00,2025-06-06 18:00:00,17.122162
2025-06-06 06:00:00,0 days 18:00:00,2025-06-07 00:00:00,12.108337
2025-06-06 06:00:00,1 days 00:00:00,2025-06-07 06:00:00,11.643158
2025-06-06 06:00:00,1 days 06:00:00,2025-06-07 12:00:00,16.29834
2025-06-06 06:00:00,1 days 12:00:00,2025-06-07 18:00:00,14.051178
2025-06-06 06:00:00,1 days 18:00:00,2025-06-08 00:00:00,10.287109
2025-06-06 06:00:00,2 days 00:00:00,2025-06-08 06:00:00,10.516541
2025-06-06 06:00:00,2 days 06:00:00,2025-06-08 12:00:00,16.87439
2025-06-06 06:00:00,2 days 12:00:00,2025-06-08 18:00:00,16.93631
2025-06-06 06:00:00,2 days 18:00:00,2025-06-09 00:00:00,11.378265
2025-06-06 06:00:00,3 days 00:00:00,2025-06-09 06:00:00,11.769836
2025-06-06 06:00:00,3 days 06:00:00,2025-06-09 12:00:00,19.09616
2025-06-06 06:00:00,3 days 12:00:00,2025-06-09 18:00:00,18.89682
2025-06-06 06:00:00,3 days 18:00:00,2025-06-10 00:00:00,12.826111
2025-06-06 06:00:00,4 days 00:00:00,2025-06-10 06:00:00,13.483582
2025-06-06 06:00:00,4 days 06:00:00,2025-06-10 12:00:00,20.934875
2025-06-06 06:00:00,4 days 12:00:00,2025-06-10 18:00:00,21.96048
2025-06-06 06:00:00,4 days 18:00:00,2025-06-11 00:00:00,14.288147
2025-06-06 06:00:00,5 days 00:00:00,2025-06-11 06:00:00,15.974823
2025-06-06 06:00:00,5 days 06:00:00,2025-06-11 12:00:00,25.482758
2025-06-06 06:00:00,5 days 12:00:00,2025-06-11 18:00:00,24.50772
2025-06-06 06:00:00,5 days 18:00:00,2025-06-12 00:00:00,18.05835
2025-06-06 06:00:00,6 days 00:00:00,2025-06-12 06:00:00,19.58609
2025-06-06 06:00:00,6 days 06:00:00,2025-06-12 12:00:00,26.795837
2025-06-06 06:00:00,6 days 12:00:00,2025-06-12 18:00:00,24.55954
2025-06-06 06:00:00,6 days 18:00:00,2025-06-13 00:00:00,17.060852
2025-06-06 06:00:00,7 days 00:00:00,2025-06-13 06:00:00,18.338165
2025-06-06 06:00:00,7 days 06:00:00,2025-06-13 12:00:00,26.92868
2025-06-06 06:00:00,7 days 12:00:00,2025-06-13 18:00:00,26.660248
2025-06-06 06:00:00,7 days 18:00:00,2025-06-14 00:00:00,19.111328
2025-06-06 06:00:00,8 days 00:00:00,2025-06-14 06:00:00,19.368866
2025-06-06 06:00:00,8 days 06:00:00,2025-06-14 12:00:00,24.682312
2025-06-06 06:00:00,8 days 12:00:00,2025-06-14 18:00:00,24.520721
2025-06-06 06:00:00,8 days 18:00:00,2025-06-15 00:00:00,18.618317
2025-06-06 06:00:00,9 days 00:00:00,2025-06-15 06:00:00,17.511444
2025-06-06 06:00:00,9 days 06:00:00,2025-06-15 12:00:00,19.314941
