time,step,valid_time,temp_c
2025-08-01 00:00:00,0 days 00:00:00,2025-08-01 00:00:00,16.391693
2025-08-01 00:00:00,0 days 06:00:00,2025-08-01 06:00:00,14.275238
2025-08-01 00:00:00,0 days 12:00:00,2025-08-01 12:00:00,19.97403
2025-08-01 00:00:00,0 days 18:00:00,2025-08-01 18:00:00,17.908173
2025-08-01 00:00:00,1 days 00:00:00,2025-08-02 00:00:00,13.353546
2025-08-01 00:00:00,1 days 06:00:00,2025-08-02 06:00:00,13.46402
2025-08-01 00:00:00,1 days 12:00:00,2025-08-02 12:00:00,20.386292
2025-08-01 00:00:00,1 days 18:00:00,2025-08-02 18:00:00,21.513062
2025-08-01 00:00:00,2 days 00:00:00,2025-08-03 00:00:00,14.167877
2025-08-01 00:00:00,2 days 06:00:00,2025-08-03 06:00:00,14.186249
2025-08-01 00:00:00,2 days 12:00:00,2025-08-03 12:00:00,22.165192
2025-08-01 00:00:00,2 days 18:00:00,2025-08-03 18:00:00,22.46991
2025-08-01 00:00:00,3 days 00:00:00,2025-08-04 00:00:00,18.59491
2025-08-01 00:00:00,3 days 06:00:00,2025-08-04 06:00:00,17.818146
2025-08-01 00:00:00,3 days 12:00:00,2025-08-04 12:00:00,21.521301
2025-08-01 00:00:00,3 days 18:00:00,2025-08-04 18:00:00,21.062897
2025-08-01 00:00:00,4 days 00:00:00,2025-08-05 00:00:00,15.49762
2025-08-01 00:00:00,4 days 06:00:00,2025-08-05 06:00:00,13.643677
2025-08-01 00:00:00,4 days 12:00:00,2025-08-05 12:00:00,20.670288
2025-08-01 00:00:00,4 days 18:00:00,2025-08-05 18:00:00,21.339325
2025-08-01 00:00:00,5 days 00:00:00,2025-08-06 00:00:00,11.915344
2025-08-01 00:00:00,5 days 06:00:00,2025-08-06 06:00:00,11.691345
2025-08-01 00:00:00,5 days 12:00:00,2025-08-06 12:00:00,23.070038
2025-08-01 00:00:00,5 days 18:00:00,2025-08-06 18:00:00,22.052551
2025-08-01 00:00:00,6 days 00:00:00,2025-08-07 00:00:00,15.711395
2025-08-01 00:00:00,6 days 06:00:00,2025-08-07 06:00:00,16.123932
2025-08-01 00:00:00,6 days 12:00:00,2025-08-07 12:00:00,24.99704
2025-08-01 00:00:00,6 days 18:00:00,2025-08-07 18:00:00,23.654541
2025-08-01 00:00:00,7 days 00:00:00,2025-08-08 00:00:00,18.323883
2025-08-01 00:00:00,7 days 06:00:00,2025-08-08 06:00:00,16.532867
