time,step,valid_time,temp_c
2025-07-08 00:00:00,0 days 00:00:00,2025-07-08 00:00:00,14.611237
2025-07-08 00:00:00,0 days 06:00:00,2025-07-08 06:00:00,12.84964
2025-07-08 00:00:00,0 days 12:00:00,2025-07-08 12:00:00,20.925262
2025-07-08 00:00:00,0 days 18:00:00,2025-07-08 18:00:00,23.098297
2025-07-08 00:00:00,1 days 00:00:00,2025-07-09 00:00:00,13.145813
2025-07-08 00:00:00,1 days 06:00:00,2025-07-09 06:00:00,14.309326
2025-07-08 00:00:00,1 days 12:00:00,2025-07-09 12:00:00,24.7854
2025-07-08 00:00:00,1 days 18:00:00,2025-07-09 18:00:00,25.671906
2025-07-08 00:00:00,2 days 00:00:00,2025-07-10 00:00:00,16.954163
2025-07-08 00:00:00,2 days 06:00:00,2025-07-10 06:00:00,17.637085
2025-07-08 00:00:00,2 days 12:00:00,2025-07-10 12:00:00,27.7706
2025-07-08 00:00:00,2 days 18:00:00,2025-07-10 18:00:00,27.708038
2025-07-08 00:00:00,3 days 00:00:00,2025-07-11 00:00:00,17.453033
2025-07-08 00:00:00,3 days 06:00:00,2025-07-11 06:00:00,17.831268
2025-07-08 00:00:00,3 days 12:00:00,2025-07-11 12:00:00,28.257233
2025-07-08 00:00:00,3 days 18:00:00,2025-07-11 18:00:00,27.290863
2025-07-08 00:00:00,4 days 00:00:00,2025-07-12 00:00:00,16.514069
2025-07-08 00:00:00,4 days 06:00:00,2025-07-12 06:00:00,16.895905
2025-07-08 00:00:00,4 days 12:00:00,2025-07-12 12:00:00,27.21701
2025-07-08 00:00:00,4 days 18:00:00,2025-07-12 18:00:00,26.158386
2025-07-08 00:00:00,5 days 00:00:00,2025-07-13 00:00:00,16.189362
2025-07-08 00:00:00,5 days 06:00:00,2025-07-13 06:00:00,16.718628
2025-07-08 00:00:00,5 days 12:00:00,2025-07-13 12:00:00,27.823029
2025-07-08 00:00:00,5 days 18:00:00,2025-07-13 18:00:00,27.549652
2025-07-08 00:00:00,6 days 00:00:00,2025-07-14 00:00:00,17.858551
2025-07-08 00:00:00,6 days 06:00:00,2025-07-14 06:00:00,18.300812
2025-07-08 00:00:00,6 days 12:00:00,2025-07-14 12:00:00,28.835419
2025-07-08 00:00:00,6 days 18:00:00,2025-07-14 18:00:00,26.490479
2025-07-08 00:00:00,7 days 00:00:00,2025-07-15 00:00:00,19.643402
2025-07-08 00:00:00,7 days 06:00:00,2025-07-15 06:00:00,16.882904
2025-07-08 00:00:00,7 days 12:00:00,2025-07-15 12:00:00,23.32367
2025-07-08 00:00:00,7 days 18:00:00,2025-07-15 18:00:00,23.264557
2025-07-08 00:00:00,8 days 00:00:00,2025-07-16 00:00:00,15.934113
2025-07-08 00:00:00,8 days 06:00:00,2025-07-16 06:00:00,15.158417
2025-07-08 00:00:00,8 days 12:00:00,2025-07-16 12:00:00,18.152557
2025-07-08 00:00:00,8 days 18:00:00,2025-07-16 18:00:00,17.252777
2025-07-08 00:00:00,9 days 00:00:00,2025-07-17 00:00:00,18.330414
2025-07-08 00:00:00,9 days 06:00:00,2025-07-17 06:00:00,18.966766
2025-07-08 00:00:00,9 days 12:00:00,2025-07-17 12:00:00,23.574188
2025-07-08 00:00:00,9 days 18:00:00,2025-07-17 18:00:00,23.76474
2025-07-08 00:00:00,10 days 00:00:00,2025-07-18 00:00:00,18.352448
2025-07-08 00:00:00,10 days 06:00:00,2025-07-18 06:00:00,17.823944
2025-07-08 00:00:00,10 days 12:00:00,2025-07-18 12:00:00,24.50589
2025-07-08 00:00:00,10 days 18:00:00,2025-07-18 18:00:00,25.482697
2025-07-08 00:00:00,11 days 00:00:00,2025-07-19 00:00:00,17.682648
2025-07-08 00:00:00,11 days 06:00:00,2025-07-19 06:00:00,17.941376
2025-07-08 00:00:00,11 days 12:00:00,2025-07-19 12:00:00,27.13205
2025-07-08 00:00:00,11 days 18:00:00,2025-07-19 18:00:00,26.145905
2025-07-08 00:00:00,12 days 00:00:00,2025-07-20 00:00:00,18.884796
2025-07-08 00:00:00,12 days 06:00:00,2025-07-20 06:00:00,20.501007
2025-07-08 00:00:00,12 days 12:00:00,2025-07-20 12:00:00,27.714752
2025-07-08 00:00:00,12 days 18:00:00,2025-07-20 18:00:00,24.40149
2025-07-08 00:00:00,13 days 00:00:00,2025-07-21 00:00:00,18.727448
2025-07-08 00:00:00,13 days 06:00:00,2025-07-21 06:00:00,17.76889
2025-07-08 00:00:00,13 days 12:00:00,2025-07-21 12:00:00,22.120422
2025-07-08 00:00:00,13 days 18:00:00,2025-07-21 18:00:00,21.297699
2025-07-08 00:00:00,14 days 00:00:00,2025-07-22 00:00:00,16.113922
2025-07-08 00:00:00,14 days 06:00:00,2025-07-22 06:00:00,16.135468
2025-07-08 00:00:00,14 days 12:00:00,2025-07-22 12:00:00,19.94867
2025-07-08 00:00:00,14 days 18:00:00,2025-07-22 18:00:00,19.10617
2025-07-08 00:00:00,15 days 00:00:00,2025-07-23 00:00:00,14.5147705
2025-07-08 06:00:00,0 days 00:00:00,2025-07-08 06:00:00,13.248016
2025-07-08 06:00:00,0 days 06:00:00,2025-07-08 12:00:00,21.20639
2025-07-08 06:00:00,0 days 12:00:00,2025-07-08 18:00:00,23.349884
2025-07-08 06:00:00,0 days 18:00:00,2025-07-09 00:00:00,13.311584
2025-07-08 06:00:00,1 days 00:00:00,2025-07-09 06:00:00,14.270721
2025-07-08 06:00:00,1 days 06:00:00,2025-07-09 12:00:00,25.069122
2025-07-08 06:00:00,1 days 12:00:00,2025-07-09 18:00:00,25.970734
2025-07-08 06:00:00,1 days 18:00:00,2025-07-10 00:00:00,17.35315
2025-07-08 06:00:00,2 days 00:00:00,2025-07-10 06:00:00,17.83496
2025-07-08 06:00:00,2 days 06:00:00,2025-07-10 12:00:00,27.703888
2025-07-08 06:00:00,2 days 12:00:00,2025-07-10 18:00:00,27.466095
2025-07-08 06:00:00,2 days 18:00:00,2025-07-11 00:00:00,17.574768
2025-07-08 06:00:00,3 days 00:00:00,2025-07-11 06:00:00,18.02707
2025-07-08 06:00:00,3 days 06:00:00,2025-07-11 12:00:00,28.83435
2025-07-08 06:00:00,3 days 12:00:00,2025-07-11 18:00:00,28.193085
2025-07-08 06:00:00,3 days 18:00:00,2025-07-12 00:00:00,17.15799
2025-07-08 06:00:00,4 days 00:00:00,2025-07-12 06:00:00,17.494446
2025-07-08 06:00:00,4 days 06:00:00,2025-07-12 12:00:00,27.89273
2025-07-08 06:00:00,4 days 12:00:00,2025-07-12 18:00:00,27.045929
2025-07-08 06:00:00,4 days 18:00:00,2025-07-13 00:00:00,16.666595
2025-07-08 06:00:00,5 days 00:00:00,2025-07-13 06:00:00,16.94336
2025-07-08 06:00:00,5 days 06:00:00,2025-07-13 12:00:00,27.87033
2025-07-08 06:00:00,5 days 12:00:00,2025-07-13 18:00:00,27.473846
2025-07-08 06:00:00,5 days 18:00:00,2025-07-14 00:00:00,18.243225
2025-07-08 06:00:00,6 days 00:00:00,2025-07-14 06:00:00,18.633942
2025-07-08 06:00:00,6 days 06:00:00,2025-07-14 12:00:00,28.947693
2025-07-08 06:00:00,6 days 12:00:00,2025-07-14 18:00:00,25.974518
2025-07-08 06:00:00,6 days 18:00:00,2025-07-15 00:00:00,18.715118
2025-07-08 06:00:00,7 days 00:00:00,2025-07-15 06:00:00,16.143158
2025-07-08 06:00:00,7 days 06:00:00,2025-07-15 12:00:00,23.041107
2025-07-08 06:00:00,7 days 12:00:00,2025-07-15 18:00:00,23.458008
2025-07-08 06:00:00,7 days 18:00:00,2025-07-16 00:00:00,15.974274
2025-07-08 06:00:00,8 days 00:00:00,2025-07-16 06:00:00,15.284485
2025-07-08 06:00:00,8 days 06:00:00,2025-07-16 12:00:00,22.44693
2025-07-08 06:00:00,8 days 12:00:00,2025-07-16 18:00:00,22.902557
2025-07-08 06:00:00,8 days 18:00:00,2025-07-17 00:00:00,16.600922
2025-07-08 06:00:00,9 days 00:00:00,2025-07-17 06:00:00,17.085114
2025-07-08 06:00:00,9 days 06:00:00,2025-07-17 12:00:00,25.85083
2025-07-08 06:00:00,9 days 12:00:00,2025-07-17 18:00:00,25.18222
2025-07-08 06:00:00,9 days 18:00:00,2025-07-18 00:00:00,18.250885
2025-07-08 06:00:00,10 days 00:00:00,2025-07-18 06:00:00,17.528168
2025-07-08 06:00:00,10 days 06:00:00,2025-07-18 12:00:00,26.370026
2025-07-08 06:00:00,10 days 12:00:00,2025-07-18 18:00:00,26.672241
2025-07-08 06:00:00,10 days 18:00:00,2025-07-19 00:00:00,18.018066
2025-07-08 06:00:00,11 days 00:00:00,2025-07-19 06:00:00,18.166473
2025-07-08 06:00:00,11 days 06:00:00,2025-07-19 12:00:00,28.434052
2025-07-08 06:00:00,11 days 12:00:00,2025-07-19 18:00:00,26.44107
2025-07-08 06:00:00,11 days 18:00:00,2025-07-20 00:00:00,18.617645
