time,step,valid_time,temp_c
2025-08-22 00:00:00,0 days 00:00:00,2025-08-22 00:00:00,12.370575
2025-08-22 00:00:00,0 days 06:00:00,2025-08-22 06:00:00,9.664307
2025-08-22 00:00:00,0 days 12:00:00,2025-08-22 12:00:00,20.103302
2025-08-22 00:00:00,0 days 18:00:00,2025-08-22 18:00:00,21.40094
2025-08-22 00:00:00,1 days 00:00:00,2025-08-23 00:00:00,15.054626
2025-08-22 00:00:00,1 days 06:00:00,2025-08-23 06:00:00,13.162903
2025-08-22 00:00:00,1 days 12:00:00,2025-08-23 12:00:00,21.41684
2025-08-22 00:00:00,1 days 18:00:00,2025-08-23 18:00:00,20.603119
2025-08-22 00:00:00,2 days 00:00:00,2025-08-24 00:00:00,14.158478
2025-08-22 00:00:00,2 days 06:00:00,2025-08-24 06:00:00,13.03244
2025-08-22 00:00:00,2 days 12:00:00,2025-08-24 12:00:00,23.781342
2025-08-22 00:00:00,2 days 18:00:00,2025-08-24 18:00:00,22.372742
2025-08-22 00:00:00,3 days 00:00:00,2025-08-25 00:00:00,14.689301
2025-08-22 00:00:00,3 days 06:00:00,2025-08-25 06:00:00,13.709869
2025-08-22 00:00:00,3 days 12:00:00,2025-08-25 12:00:00,26.383423
2025-08-22 00:00:00,3 days 18:00:00,2025-08-25 18:00:00,24.170197
2025-08-22 00:00:00,4 days 00:00:00,2025-08-26 00:00:00,17.058258
2025-08-22 00:00:00,4 days 06:00:00,2025-08-26 06:00:00,16.199738
2025-08-22 00:00:00,4 days 12:00:00,2025-08-26 12:00:00,23.579193
2025-08-22 00:00:00,4 days 18:00:00,2025-08-26 18:00:00,22.894836
2025-08-22 00:00:00,5 days 00:00:00,2025-08-27 00:00:00,15.692291
2025-08-22 00:00:00,5 days 06:00:00,2025-08-27 06:00:00,13.951935
2025-08-22 00:00:00,5 days 12:00:00,2025-08-27 12:00:00,20.994019
2025-08-22 00:00:00,5 days 18:00:00,2025-08-27 18:00:00,18.923279
2025-08-22 00:00:00,6 days 00:00:00,2025-08-28 00:00:00,14.845978
2025-08-22 00:00:00,6 days 06:00:00,2025-08-28 06:00:00,12.145813
2025-08-22 00:00:00,6 days 12:00:00,2025-08-28 12:00:00,20.71228
2025-08-22 00:00:00,6 days 18:00:00,2025-08-28 18:00:00,18.55252
2025-08-22 00:00:00,7 days 00:00:00,2025-08-29 00:00:00,14.494659
2025-08-22 00:00:00,7 days 06:00:00,2025-08-29 06:00:00,15.105499
2025-08-22 00:00:00,7 days 12:00:00,2025-08-29 12:00:00,19.357513
2025-08-22 00:00:00,7 days 18:00:00,2025-08-29 18:00:00,17.857483
2025-08-22 00:00:00,8 days 00:00:00,2025-08-30 00:00:00,14.374237
2025-08-22 00:00:00,8 days 06:00:00,2025-08-30 06:00:00,13.677826
2025-08-22 00:00:00,8 days 12:00:00,2025-08-30 12:00:00,19.351074
2025-08-22 00:00:00,8 days 18:00:00,2025-08-30 18:00:00,17.403595
2025-08-22 00:00:00,9 days 00:00:00,2025-08-31 00:00:00,13.338959
2025-08-22 00:00:00,9 days 06:00:00,2025-08-31 06:00:00,12.981445
2025-08-22 00:00:00,9 days 12:00:00,2025-08-31 12:00:00,18.37613
2025-08-22 00:00:00,9 days 18:00:00,2025-08-31 18:00:00,16.994629
2025-08-22 00:00:00,10 days 00:00:00,2025-09-01 00:00:00,14.169891
2025-08-22 00:00:00,10 days 06:00:00,2025-09-01 06:00:00,12.943939
2025-08-22 00:00:00,10 days 12:00:00,2025-09-01 12:00:00,18.843475
2025-08-22 00:00:00,10 days 18:00:00,2025-09-01 18:00:00,16.684113
2025-08-22 00:00:00,11 days 00:00:00,2025-09-02 00:00:00,12.423065
2025-08-22 00:00:00,11 days 06:00:00,2025-09-02 06:00:00,10.821503
2025-08-22 00:00:00,11 days 12:00:00,2025-09-02 12:00:00,18.787872
2025-08-22 00:00:00,11 days 18:00:00,2025-09-02 18:00:00,16.65384
2025-08-22 00:00:00,12 days 00:00:00,2025-09-03 00:00:00,11.75473
2025-08-22 00:00:00,12 days 06:00:00,2025-09-03 06:00:00,9.96048
2025-08-22 00:00:00,12 days 12:00:00,2025-09-03 12:00:00,19.06845
2025-08-22 00:00:00,12 days 18:00:00,2025-09-03 18:00:00,17.048859
2025-08-22 00:00:00,13 days 00:00:00,2025-09-04 00:00:00,12.195282
2025-08-22 00:00:00,13 days 06:00:00,2025-09-04 06:00:00,10.24585
2025-08-22 00:00:00,13 days 12:00:00,2025-09-04 12:00:00,18.712677
2025-08-22 00:00:00,13 days 18:00:00,2025-09-04 18:00:00,16.607025
2025-08-22 00:00:00,14 days 00:00:00,2025-09-05 00:00:00,11.384491
2025-08-22 00:00:00,14 days 06:00:00,2025-09-05 06:00:00,10.1822815
2025-08-22 00:00:00,14 days 12:00:00,2025-09-05 12:00:00,18.899628
2025-08-22 00:00:00,14 days 18:00:00,2025-09-05 18:00:00,16.845978
2025-08-22 00:00:00,15 days 00:00:00,2025-09-06 00:00:00,10.53598
2025-08-22 06:00:00,0 days 00:00:00,2025-08-22 06:00:00,10.437805
2025-08-22 06:00:00,0 days 06:00:00,2025-08-22 12:00:00,19.79544
2025-08-22 06:00:00,0 days 12:00:00,2025-08-22 18:00:00,21.253815
2025-08-22 06:00:00,0 days 18:00:00,2025-08-23 00:00:00,14.956543
2025-08-22 06:00:00,1 days 00:00:00,2025-08-23 06:00:00,13.086761
2025-08-22 06:00:00,1 days 06:00:00,2025-08-23 12:00:00,21.38266
2025-08-22 06:00:00,1 days 12:00:00,2025-08-23 18:00:00,20.352997
2025-08-22 06:00:00,1 days 18:00:00,2025-08-24 00:00:00,14.222565
2025-08-22 06:00:00,2 days 00:00:00,2025-08-24 06:00:00,13.2335205
2025-08-22 06:00:00,2 days 06:00:00,2025-08-24 12:00:00,23.580444
2025-08-22 06:00:00,2 days 12:00:00,2025-08-24 18:00:00,22.107513
2025-08-22 06:00:00,2 days 18:00:00,2025-08-25 00:00:00,14.869476
2025-08-22 06:00:00,3 days 00:00:00,2025-08-25 06:00:00,13.872253
2025-08-22 06:00:00,3 days 06:00:00,2025-08-25 12:00:00,26.595154
2025-08-22 06:00:00,3 days 12:00:00,2025-08-25 18:00:00,24.320465
2025-08-22 06:00:00,3 days 18:00:00,2025-08-26 00:00:00,17.178741
2025-08-22 06:00:00,4 days 00:00:00,2025-08-26 06:00:00,16.623566
2025-08-22 06:00:00,4 days 06:00:00,2025-08-26 12:00:00,23.626831
2025-08-22 06:00:00,4 days 12:00:00,2025-08-26 18:00:00,21.686798
2025-08-22 06:00:00,4 days 18:00:00,2025-08-27 00:00:00,15.472748
2025-08-22 06:00:00,5 days 00:00:00,2025-08-27 06:00:00,13.869598
2025-08-22 06:00:00,5 days 06:00:00,2025-08-27 12:00:00,20.116547
2025-08-22 06:00:00,5 days 12:00:00,2025-08-27 18:00:00,17.468628
2025-08-22 06:00:00,5 days 18:00:00,2025-08-28 00:00:00,13.844452
2025-08-22 06:00:00,6 days 00:00:00,2025-08-28 06:00:00,11.687744
2025-08-22 06:00:00,6 days 06:00:00,2025-08-28 12:00:00,19.554535
2025-08-22 06:00:00,6 days 12:00:00,2025-08-28 18:00:00,16.914429
2025-08-22 06:00:00,6 days 18:00:00,2025-08-29 00:00:00,14.067047
2025-08-22 06:00:00,7 days 00:00:00,2025-08-29 06:00:00,14.042389
2025-08-22 06:00:00,7 days 06:00:00,2025-08-29 12:00:00,18.70047
2025-08-22 06:00:00,7 days 12:00:00,2025-08-29 18:00:00,17.409393
2025-08-22 06:00:00,7 days 18:00:00,2025-08-30 00:00:00,13.797058
2025-08-22 06:00:00,8 days 00:00:00,2025-08-30 06:00:00,13.383392
2025-08-22 06:00:00,8 days 06:00:00,2025-08-30 12:00:00,19.771027
2025-08-22 06:00:00,8 days 12:00:00,2025-08-30 18:00:00,17.553375
2025-08-22 06:00:00,8 days 18:00:00,2025-08-31 00:00:00,13.051422
2025-08-22 06:00:00,9 days 00:00:00,2025-08-31 06:00:00,11.645355
2025-08-22 06:00:00,9 days 06:00:00,2025-08-31 12:00:00,19.192902
2025-08-22 06:00:00,9 days 12:00:00,2025-08-31 18:00:00,17.091278
2025-08-22 06:00:00,9 days 18:00:00,2025-09-01 00:00:00,12.213745
2025-08-22 06:00:00,10 days 00:00:00,2025-09-01 06:00:00,10.497406
2025-08-22 06:00:00,10 days 06:00:00,2025-09-01 12:00:00,19.480835
2025-08-22 06:00:00,10 days 12:00:00,2025-09-01 18:00:00,17.249237
2025-08-22 06:00:00,10 days 18:00:00,2025-09-02 00:00:00,12.70108
2025-08-22 06:00:00,11 days 00:00:00,2025-09-02 06:00:00,10.5896
2025-08-22 06:00:00,11 days 06:00:00,2025-09-02 12:00:00,19.435944
2025-08-22 06:00:00,11 days 12:00:00,2025-09-02 18:00:00,16.936676
2025-08-22 06:00:00,11 days 18:00:00,2025-09-03 00:00:00,13.839935
2025-08-22 06:00:00,12 days 00:00:00,2025-09-03 06:00:00,13.250336
2025-08-22 06:00:00,12 days 06:00:00,2025-09-03 12:00:00,19.525116
2025-08-22 06:00:00,12 days 12:00:00,2025-09-03 18:00:00,19.062103
2025-08-22 06:00:00,12 days 18:00:00,2025-09-04 00:00:00,12.796326
2025-08-22 06:00:00,13 days 00:00:00,2025-09-04 06:00:00,11.874237
2025-08-22 06:00:00,13 days 06:00:00,2025-09-04 12:00:00,17.205475
2025-08-22 06:00:00,13 days 12:00:00,2025-09-04 18:00:00,18.569489
2025-08-22 06:00:00,13 days 18:00:00,2025-09-05 00:00:00,17.09262
2025-08-22 06:00:00,14 days 00:00:00,2025-09-05 06:00:00,13.837982
2025-08-22 06:00:00,14 days 06:00:00,2025-09-05 12:00:00,19.1492
2025-08-22 06:00:00,14 days 12:00:00,2025-09-05 18:00:00,16.903687
2025-08-22 06:00:00,14 days 18:00:00,2025-09-06 00:00:00,13.868225
2025-08-22 06:00:00,15 days 00:00:00,2025-09-06 06:00:00,13.083893
2025-08-22 12:00:00,0 days 00:00:00,2025-08-22 12:00:00,19.969147
2025-08-22 12:00:00,0 days 06:00:00,2025-08-22 18:00:00,21.16397
2025-08-22 12:00:00,0 days 12:00:00,2025-08-23 00:00:00,15.303375
2025-08-22 12:00:00,0 days 18:00:00,2025-08-23 06:00:00,13.15921
2025-08-22 12:00:00,1 days 00:00:00,2025-08-23 12:00:00,21.631042
2025-08-22 12:00:00,1 days 06:00:00,2025-08-23 18:00:00,20.802399
2025-08-22 12:00:00,1 days 12:00:00,2025-08-24 00:00:00,14.152863
2025-08-22 12:00:00,1 days 18:00:00,2025-08-24 06:00:00,13.260651
2025-08-22 12:00:00,2 days 00:00:00,2025-08-24 12:00:00,23.831146
2025-08-22 12:00:00,2 days 06:00:00,2025-08-24 18:00:00,22.340393
2025-08-22 12:00:00,2 days 12:00:00,2025-08-25 00:00:00,14.472382
2025-08-22 12:00:00,2 days 18:00:00,2025-08-25 06:00:00,13.313385
2025-08-22 12:00:00,3 days 00:00:00,2025-08-25 12:00:00,26.146637
2025-08-22 12:00:00,3 days 06:00:00,2025-08-25 18:00:00,23.795929
2025-08-22 12:00:00,3 days 12:00:00,2025-08-26 00:00:00,16.170013
2025-08-22 12:00:00,3 days 18:00:00,2025-08-26 06:00:00,16.022675
2025-08-22 12:00:00,4 days 00:00:00,2025-08-26 12:00:00,23.212708
2025-08-22 12:00:00,4 days 06:00:00,2025-08-26 18:00:00,22.766693
2025-08-22 12:00:00,4 days 12:00:00,2025-08-27 00:00:00,15.744904
2025-08-22 12:00:00,4 days 18:00:00,2025-08-27 06:00:00,14.060638
2025-08-22 12:00:00,5 days 00:00:00,2025-08-27 12:00:00,20.865417
2025-08-22 12:00:00,5 days 06:00:00,2025-08-27 18:00:00,18.867523
2025-08-22 12:00:00,5 days 12:00:00,2025-08-28 00:00:00,14.653961
2025-08-22 12:00:00,5 days 18:00:00,2025-08-28 06:00:00,12.095245
2025-08-22 12:00:00,6 days 00:00:00,2025-08-28 12:00:00,20.3909
2025-08-22 12:00:00,6 days 06:00:00,2025-08-28 18:00:00,17.950592
2025-08-22 12:00:00,6 days 12:00:00,2025-08-29 00:00:00,15.015961
2025-08-22 12:00:00,6 days 18:00:00,2025-08-29 06:00:00,15.904327
2025-08-22 12:00:00,7 days 00:00:00,2025-08-29 12:00:00,18.986786
2025-08-22 12:00:00,7 days 06:00:00,2025-08-29 18:00:00,17.553223
2025-08-22 12:00:00,7 days 12:00:00,2025-08-30 00:00:00,14.571686
2025-08-22 12:00:00,7 days 18:00:00,2025-08-30 06:00:00,14.03006
2025-08-22 12:00:00,8 days 00:00:00,2025-08-30 12:00:00,19.308014
2025-08-22 12:00:00,8 days 06:00:00,2025-08-30 18:00:00,17.209137
2025-08-22 12:00:00,8 days 12:00:00,2025-08-31 00:00:00,13.333282
2025-08-22 12:00:00,8 days 18:00:00,2025-08-31 06:00:00,12.592926
2025-08-22 12:00:00,9 days 00:00:00,2025-08-31 12:00:00,18.95935
2025-08-22 12:00:00,9 days 06:00:00,2025-08-31 18:00:00,17.046326
2025-08-22 12:00:00,9 days 12:00:00,2025-09-01 00:00:00,12.314148
2025-08-22 12:00:00,9 days 18:00:00,2025-09-01 06:00:00,10.869293
2025-08-22 12:00:00,10 days 00:00:00,2025-09-01 12:00:00,18.694122
2025-08-22 12:00:00,10 days 06:00:00,2025-09-01 18:00:00,16.509247
2025-08-22 12:00:00,10 days 12:00:00,2025-09-02 00:00:00,11.112518
